Date ISO;Rx Power [dBm]
2023-06-27 10:06:26;-51
2023-06-27 10:06:26;-51
2023-06-27 10:06:26;-56
2023-06-27 10:06:29;-53
2023-06-27 10:06:32;-52
2023-06-27 10:06:32;-52
2023-06-27 10:06:32;-57
2023-06-27 10:06:34;-51
2023-06-27 10:06:34;-52
2023-06-27 10:06:35;-57
2023-06-27 10:06:37;-51
2023-06-27 10:06:37;-52
2023-06-27 10:06:37;-56
2023-06-27 10:06:42;-52
2023-06-27 10:06:42;-52
2023-06-27 10:06:45;-52
2023-06-27 10:06:45;-52
2023-06-27 10:06:48;-52
2023-06-27 10:06:48;-56
2023-06-27 10:06:50;-51
2023-06-27 10:06:51;-52
2023-06-27 10:06:51;-57
2023-06-27 10:06:53;-52
2023-06-27 10:06:53;-52
2023-06-27 10:06:53;-57
2023-06-27 10:06:56;-51
2023-06-27 10:06:58;-52
2023-06-27 10:06:59;-53
2023-06-27 10:06:59;-57
2023-06-27 10:07:01;-51
2023-06-27 10:07:01;-52
2023-06-27 10:07:01;-57
2023-06-27 10:07:04;-52
2023-06-27 10:07:04;-52
2023-06-27 10:07:07;-74
2023-06-27 10:07:07;-52
2023-06-27 10:07:07;-57
2023-06-27 10:07:09;-51
2023-06-27 10:07:12;-57
2023-06-27 10:07:15;-52
2023-06-27 10:07:15;-52
2023-06-27 10:07:17;-52
2023-06-27 10:07:17;-52
2023-06-27 10:07:20;-52
2023-06-27 10:07:20;-56
2023-06-27 10:07:28;-52
2023-06-27 10:07:28;-57
2023-06-27 10:07:31;-57
2023-06-27 10:07:33;-51
2023-06-27 10:07:33;-52
2023-06-27 10:07:34;-57
2023-06-27 10:07:36;-51
2023-06-27 10:07:36;-57
2023-06-27 10:07:39;-52
2023-06-27 10:07:39;-52
2023-06-27 10:07:39;-57
2023-06-27 10:07:42;-52
2023-06-27 10:07:44;-52
2023-06-27 10:07:44;-57
2023-06-27 10:07:47;-56
2023-06-27 10:07:49;-51
2023-06-27 10:07:50;-57
2023-06-27 10:07:52;-51
2023-06-27 10:07:52;-52
2023-06-27 10:07:52;-57
2023-06-27 10:07:52;-73
2023-06-27 10:07:55;-51
2023-06-27 10:07:55;-51
2023-06-27 10:07:55;-57
2023-06-27 10:07:58;-52
2023-06-27 10:07:58;-52
2023-06-27 10:07:58;-57
2023-06-27 10:08:00;-51
2023-06-27 10:08:00;-52
2023-06-27 10:08:00;-57
2023-06-27 10:08:03;-57
2023-06-27 10:08:06;-51
2023-06-27 10:08:06;-57
2023-06-27 10:08:08;-53
2023-06-27 10:08:08;-53
2023-06-27 10:08:08;-57
2023-06-27 10:08:14;-52
2023-06-27 10:08:14;-52
2023-06-27 10:08:14;-57
2023-06-27 10:08:17;-79
2023-06-27 10:08:19;-51
2023-06-27 10:08:19;-53
2023-06-27 10:08:19;-57
2023-06-27 10:08:22;-57
2023-06-27 10:08:24;-52
2023-06-27 10:08:24;-52
2023-06-27 10:08:25;-57
2023-06-27 10:08:27;-52
2023-06-27 10:08:27;-52
2023-06-27 10:08:27;-57
2023-06-27 10:08:30;-51
2023-06-27 10:08:32;-52
2023-06-27 10:08:35;-57
2023-06-27 10:08:38;-52
2023-06-27 10:08:38;-70
2023-06-27 10:08:41;-57
2023-06-27 10:08:43;-52
2023-06-27 10:08:48;-52
2023-06-27 10:08:49;-52
2023-06-27 10:08:49;-57
2023-06-27 10:08:51;-52
2023-06-27 10:09:02;-52
2023-06-27 10:09:02;-53
2023-06-27 10:09:02;-57
2023-06-27 10:09:05;-53
2023-06-27 10:09:05;-57
2023-06-27 10:09:07;-52
2023-06-27 10:09:10;-52
2023-06-27 10:09:10;-57
2023-06-27 10:09:13;-52
2023-06-27 10:09:13;-53
2023-06-27 10:09:15;-52
2023-06-27 10:09:15;-53
2023-06-27 10:09:16;-57
2023-06-27 10:09:18;-52
2023-06-27 10:09:18;-53
2023-06-27 10:09:18;-57
2023-06-27 10:09:21;-52
2023-06-27 10:09:23;-52
2023-06-27 10:09:23;-53
2023-06-27 10:09:24;-57
2023-06-27 10:09:26;-53
2023-06-27 10:09:29;-51
2023-06-27 10:09:29;-52
2023-06-27 10:09:31;-52
2023-06-27 10:09:32;-57
2023-06-27 10:09:34;-52
2023-06-27 10:09:34;-52
2023-06-27 10:09:37;-57
2023-06-27 10:09:39;-51
2023-06-27 10:09:40;-53
2023-06-27 10:09:40;-57
2023-06-27 10:09:42;-52
2023-06-27 10:09:42;-57
2023-06-27 10:09:45;-52
2023-06-27 10:09:45;-57
2023-06-27 10:09:48;-52
2023-06-27 10:09:48;-52
2023-06-27 10:09:50;-51
2023-06-27 10:09:50;-52
2023-06-27 10:09:50;-57
2023-06-27 10:09:53;-53
2023-06-27 10:09:56;-52
2023-06-27 10:09:56;-53
2023-06-27 10:09:56;-57
2023-06-27 10:09:58;-70
2023-06-27 10:10:01;-52
2023-06-27 10:10:01;-57
2023-06-27 10:10:06;-57
2023-06-27 10:10:09;-52
2023-06-27 10:10:12;-52
2023-06-27 10:10:12;-53
2023-06-27 10:10:14;-52
2023-06-27 10:10:17;-53
2023-06-27 10:10:17;-57
2023-06-27 10:10:20;-53
2023-06-27 10:10:20;-53
2023-06-27 10:10:20;-57
2023-06-27 10:10:22;-53
2023-06-27 10:10:23;-57
2023-06-27 10:10:25;-52
2023-06-27 10:10:25;-53
2023-06-27 10:10:28;-58
2023-06-27 10:10:28;-59
2023-06-27 10:10:29;-59
2023-06-27 10:10:29;-59
2023-06-27 10:10:29;-55
2023-06-27 10:10:47;-52
2023-06-27 10:10:47;-52
2023-06-27 10:10:49;-53
2023-06-27 10:10:49;-53
2023-06-27 10:10:49;-52
2023-06-27 10:10:50;-53
2023-06-27 10:10:50;-54
2023-06-27 10:10:50;-58
2023-06-27 10:10:55;-52
2023-06-27 10:10:55;-57
2023-06-27 10:11:19;-52
2023-06-27 10:11:19;-74
2023-06-27 10:11:19;-57
2023-06-27 10:11:19;-58
2023-06-27 10:11:19;-58
2023-06-27 10:11:19;-58
2023-06-27 10:11:24;-51
2023-06-27 10:11:24;-53
2023-06-27 10:11:24;-57
2023-06-27 10:11:27;-52
2023-06-27 10:11:27;-57
2023-06-27 10:11:29;-52
2023-06-27 10:11:40;-52
2023-06-27 10:11:40;-57
2023-06-27 10:11:43;-57
2023-06-27 10:11:46;-58
2023-06-27 10:11:46;-54
2023-06-27 10:11:46;-53
2023-06-27 10:11:46;-54
2023-06-27 10:11:46;-54
2023-06-27 10:11:46;-53
2023-06-27 10:11:51;-52
2023-06-27 10:11:51;-52
2023-06-27 10:11:51;-57
2023-06-27 10:11:54;-53
2023-06-27 10:11:54;-57
2023-06-27 10:11:56;-51
2023-06-27 10:11:56;-57
2023-06-27 10:11:59;-51
2023-06-27 10:11:59;-53
2023-06-27 10:11:59;-57
2023-06-27 10:12:02;-57
2023-06-27 10:12:02;-54
2023-06-27 10:12:02;-53
2023-06-27 10:12:02;-54
2023-06-27 10:12:02;-54
2023-06-27 10:12:03;-54
2023-06-27 10:12:13;-57
2023-06-27 10:12:15;-52
2023-06-27 10:12:15;-52
2023-06-27 10:12:15;-57
2023-06-27 10:12:18;-52
2023-06-27 10:12:18;-52
2023-06-27 10:12:21;-52
2023-06-27 10:12:23;-57
2023-06-27 10:12:26;-52
2023-06-27 10:12:26;-57
2023-06-27 10:12:29;-51
2023-06-27 10:12:29;-53
2023-06-27 10:12:31;-51
2023-06-27 10:12:31;-52
2023-06-27 10:12:34;-52
2023-06-27 10:12:39;-52
2023-06-27 10:12:39;-53
2023-06-27 10:12:39;-57
2023-06-27 10:12:42;-51
2023-06-27 10:12:42;-57
2023-06-27 10:12:45;-57
2023-06-27 10:12:45;-53
2023-06-27 10:12:45;-53
2023-06-27 10:12:45;-53
2023-06-27 10:12:46;-55
2023-06-27 10:12:50;-53
2023-06-27 10:12:50;-57
2023-06-27 10:12:53;-52
2023-06-27 10:12:55;-51
2023-06-27 10:12:55;-52
2023-06-27 10:12:56;-57
2023-06-27 10:12:58;-52
2023-06-27 10:12:58;-53
2023-06-27 10:12:58;-57
2023-06-27 10:13:01;-57
2023-06-27 10:13:03;-53
2023-06-27 10:13:03;-53
2023-06-27 10:13:06;-52
2023-06-27 10:13:06;-53
2023-06-27 10:13:06;-57
2023-06-27 10:13:09;-52
2023-06-27 10:13:09;-52
2023-06-27 10:13:12;-52
2023-06-27 10:13:12;-57
2023-06-27 10:13:14;-57
2023-06-27 10:13:17;-52
2023-06-27 10:13:17;-57
2023-06-27 10:13:25;-52
2023-06-27 10:13:25;-52
2023-06-27 10:13:25;-57
2023-06-27 10:13:28;-52
2023-06-27 10:13:30;-51
2023-06-27 10:13:30;-57
2023-06-27 10:13:33;-57
2023-06-27 10:13:36;-52
2023-06-27 10:13:38;-52
2023-06-27 10:13:38;-52
2023-06-27 10:13:38;-57
2023-06-27 10:13:41;-52
2023-06-27 10:13:41;-53
2023-06-27 10:13:46;-52
2023-06-27 10:13:46;-57
2023-06-27 10:13:54;-51
2023-06-27 10:13:54;-52
2023-06-27 10:13:55;-57
2023-06-27 10:13:57;-52
2023-06-27 10:13:57;-57
2023-06-27 10:14:00;-52
2023-06-27 10:14:02;-51
2023-06-27 10:14:03;-52
2023-06-27 10:14:05;-52
2023-06-27 10:14:05;-52
2023-06-27 10:14:05;-57
2023-06-27 10:14:08;-52
2023-06-27 10:14:08;-57
2023-06-27 10:14:11;-52
2023-06-27 10:14:11;-57
2023-06-27 10:14:13;-57
2023-06-27 10:14:16;-51
2023-06-27 10:14:16;-52
2023-06-27 10:14:19;-52
2023-06-27 10:14:19;-53
2023-06-27 10:14:19;-57
2023-06-27 10:14:21;-53
2023-06-27 10:14:21;-52
2023-06-27 10:14:21;-52
2023-06-27 10:14:22;-54
2023-06-27 10:14:27;-57
2023-06-27 10:14:29;-51
2023-06-27 10:14:29;-53
2023-06-27 10:14:29;-57
2023-06-27 10:14:32;-53
2023-06-27 10:14:32;-53
2023-06-27 10:14:32;-57
2023-06-27 10:14:35;-53
2023-06-27 10:14:37;-52
2023-06-27 10:14:37;-52
2023-06-27 10:14:40;-52
2023-06-27 10:14:43;-52
2023-06-27 10:14:43;-53
2023-06-27 10:14:43;-57
2023-06-27 10:14:45;-52
2023-06-27 10:14:45;-52
2023-06-27 10:14:46;-57
2023-06-27 10:14:48;-52
2023-06-27 10:14:48;-52
2023-06-27 10:14:48;-57
2023-06-27 10:14:51;-52
2023-06-27 10:14:51;-52
2023-06-27 10:14:51;-57
2023-06-27 10:14:53;-52
2023-06-27 10:14:53;-53
2023-06-27 10:14:54;-57
2023-06-27 10:14:56;-52
2023-06-27 10:14:56;-57
2023-06-27 10:14:59;-52
2023-06-27 10:14:59;-53
2023-06-27 10:14:59;-57
2023-06-27 10:15:04;-52
2023-06-27 10:15:04;-53
2023-06-27 10:15:04;-57
2023-06-27 10:15:07;-52
2023-06-27 10:15:07;-57
2023-06-27 10:15:09;-53
2023-06-27 10:15:10;-52
2023-06-27 10:15:12;-52
2023-06-27 10:15:12;-53
2023-06-27 10:15:15;-52
2023-06-27 10:15:15;-52
2023-06-27 10:15:18;-51
2023-06-27 10:15:18;-53
2023-06-27 10:15:18;-57
2023-06-27 10:15:20;-53
2023-06-27 10:15:20;-57
2023-06-27 10:15:23;-70
2023-06-27 10:15:23;-57
2023-06-27 10:15:28;-52
2023-06-27 10:15:28;-57
2023-06-27 10:15:31;-53
2023-06-27 10:15:31;-57
2023-06-27 10:15:34;-53
2023-06-27 10:15:34;-54
2023-06-27 10:15:34;-57
2023-06-27 10:15:36;-52
2023-06-27 10:15:36;-57
2023-06-27 10:15:39;-52
2023-06-27 10:15:39;-53
2023-06-27 10:15:39;-57
2023-06-27 10:15:42;-51
2023-06-27 10:15:42;-53
2023-06-27 10:15:42;-57
2023-06-27 10:15:44;-53
2023-06-27 10:15:45;-57
2023-06-27 10:15:47;-53
2023-06-27 10:15:47;-57
2023-06-27 10:15:50;-52
2023-06-27 10:15:50;-52
2023-06-27 10:15:50;-57
2023-06-27 10:15:52;-52
2023-06-27 10:15:53;-52
2023-06-27 10:15:53;-57
2023-06-27 10:15:55;-52
2023-06-27 10:15:55;-53
2023-06-27 10:15:55;-53
2023-06-27 10:15:56;-54
2023-06-27 10:15:56;-59
2023-06-27 10:15:56;-58
2023-06-27 10:15:56;-58
2023-06-27 10:16:01;-57
2023-06-27 10:16:03;-52
2023-06-27 10:16:03;-53
2023-06-27 10:16:03;-57
2023-06-27 10:16:06;-52
2023-06-27 10:16:09;-53
2023-06-27 10:16:09;-53
2023-06-27 10:16:09;-57
2023-06-27 10:16:11;-52
2023-06-27 10:16:11;-53
2023-06-27 10:16:14;-53
2023-06-27 10:16:17;-52
2023-06-27 10:16:19;-52
2023-06-27 10:16:19;-53
2023-06-27 10:16:22;-52
2023-06-27 10:16:22;-52
2023-06-27 10:16:22;-57