Timestamp;Date ISO;Rx Power [dBm]
1679668700.126605110;2023-03-24 14:38:20;-48
1679668700.212818480;2023-03-24 14:38:20;-53
1679668700.232241073;2023-03-24 14:38:20;-53
1679668700.277194332;2023-03-24 14:38:20;-52
1679668700.718406202;2023-03-24 14:38:20;-51
1679668704.422209015;2023-03-24 14:38:24;-52
1679668704.863090126;2023-03-24 14:38:24;-51
1679668705.233201477;2023-03-24 14:38:25;-57
1679668705.779098810;2023-03-24 14:38:25;-53
1679668705.798453403;2023-03-24 14:38:25;-53
1679668705.846654903;2023-03-24 14:38:25;-52
1679668705.911617292;2023-03-24 14:38:25;-46
1679668705.934122736;2023-03-24 14:38:25;-46
1679668705.977847773;2023-03-24 14:38:25;-45
1679668706.000375662;2023-03-24 14:38:26;-47
1679668706.044142014;2023-03-24 14:38:26;-51
1679668706.063439773;2023-03-24 14:38:26;-51
1679668706.110522458;2023-03-24 14:38:26;-50
1679668709.459123475;2023-03-24 14:38:29;-51
1679668709.484143086;2023-03-24 14:38:29;-52
1679668709.529133826;2023-03-24 14:38:29;-56
1679668709.548463512;2023-03-24 14:38:29;-56
1679668710.233208641;2023-03-24 14:38:30;-51
1679668711.374410973;2023-03-24 14:38:31;-52
1679668712.022451918;2023-03-24 14:38:32;-52
1679668712.535511769;2023-03-24 14:38:32;-51
1679668713.663469120;2023-03-24 14:38:33;-51
1679668714.325430453;2023-03-24 14:38:34;-75
1679668715.261714582;2023-03-24 14:38:35;-53
1679668715.304202027;2023-03-24 14:38:35;-48
1679668715.347962916;2023-03-24 14:38:35;-47
1679668715.411121156;2023-03-24 14:38:35;-46
1679668715.480489360;2023-03-24 14:38:35;-47
1679668715.524214138;2023-03-24 14:38:35;-51
1679668715.568034656;2023-03-24 14:38:35;-51
1679668720.641799598;2023-03-24 14:38:40;-51
1679668720.683671024;2023-03-24 14:38:40;-51
1679668720.709242635;2023-03-24 14:38:40;-56
1679668721.485219671;2023-03-24 14:38:41;-52
1679668722.027919819;2023-03-24 14:38:42;-51
1679668724.708291114;2023-03-24 14:38:44;-48
1679668725.098669410;2023-03-24 14:38:45;-51
1679668725.120026576;2023-03-24 14:38:45;-73
1679668725.603308058;2023-03-24 14:38:45;-51
1679668728.583326185;2023-03-24 14:38:48;-52
1679668728.603818093;2023-03-24 14:38:48;-51
1679668729.355801852;2023-03-24 14:38:49;-51
1679668731.096009443;2023-03-24 14:38:51;-48
1679668731.118364795;2023-03-24 14:38:51;-49
1679668731.735869980;2023-03-24 14:38:51;-51
1679668731.845605498;2023-03-24 14:38:51;-49
1679668731.910596665;2023-03-24 14:38:51;-51
1679668731.935637646;2023-03-24 14:38:51;-56
1679668732.693721646;2023-03-24 14:38:52;-51
1679668733.511772145;2023-03-24 14:38:53;-51
1679668733.533340386;2023-03-24 14:38:53;-51
1679668733.965250238;2023-03-24 14:38:53;-54
1679668733.991940164;2023-03-24 14:38:53;-53
1679668734.643540256;2023-03-24 14:38:54;-49
1679668734.749632348;2023-03-24 14:38:54;17
1679668734.772509515;2023-03-24 14:38:54;-53
1679668734.938707996;2023-03-24 14:38:54;-51
1679668735.029656330;2023-03-24 14:38:55;-51
1679668738.704816939;2023-03-24 14:38:58;-51
1679668738.727159513;2023-03-24 14:38:58;-73
1679668739.017676031;2023-03-24 14:38:59;-49
1679668740.495909678;2023-03-24 14:39:00;-51
1679668740.518412104;2023-03-24 14:39:00;-49
1679668741.473604511;2023-03-24 14:39:01;-51
1679668742.191973974;2023-03-24 14:39:02;-52
1679668742.299755159;2023-03-24 14:39:02;-48
1679668743.138321473;2023-03-24 14:39:03;-52
1679668743.181940973;2023-03-24 14:39:03;-56
1679668743.731003195;2023-03-24 14:39:03;-57
1679668743.750449991;2023-03-24 14:39:03;-57
1679668744.122467306;2023-03-24 14:39:04;-48
1679668744.142346658;2023-03-24 14:39:04;-48
1679668744.219481084;2023-03-24 14:39:04;-48
1679668744.237267343;2023-03-24 14:39:04;-49
1679668744.467203343;2023-03-24 14:39:04;-51
1679668744.486499713;2023-03-24 14:39:04;-51
1679668747.983641729;2023-03-24 14:39:07;-51
1679668748.138558211;2023-03-24 14:39:08;-49
1679668748.818352396;2023-03-24 14:39:08;-56
1679668748.837631377;2023-03-24 14:39:08;-56
1679668749.544885821;2023-03-24 14:39:09;-51
1679668751.414766987;2023-03-24 14:39:11;-51
1679668751.848544283;2023-03-24 14:39:11;-51
1679668753.143277134;2023-03-24 14:39:13;-53
1679668753.164777226;2023-03-24 14:39:13;-52
1679668753.438486004;2023-03-24 14:39:13;-49
1679668754.777070022;2023-03-24 14:39:14;-51
1679668758.313603316;2023-03-24 14:39:18;-51
1679668758.332889334;2023-03-24 14:39:18;-52
1679668759.151675704;2023-03-24 14:39:19;-52
1679668759.324355704;2023-03-24 14:39:19;-49
1679668759.346111167;2023-03-24 14:39:19;-49
1679668760.004603296;2023-03-24 14:39:20;-52
1679668761.721513758;2023-03-24 14:39:21;-51
1679668762.083607647;2023-03-24 14:39:22;-51
1679668767.819340032;2023-03-24 14:39:27;-52
1679668769.026518180;2023-03-24 14:39:29;-51
1679668769.377180976;2023-03-24 14:39:29;-51
1679668769.398685772;2023-03-24 14:39:29;-49
1679668769.474800476;2023-03-24 14:39:29;-49
1679668769.499683198;2023-03-24 14:39:29;-52
1679668769.543428680;2023-03-24 14:39:29;-56
1679668770.190896587;2023-03-24 14:39:30;-53
1679668770.212458642;2023-03-24 14:39:30;-53
1679668770.663588105;2023-03-24 14:39:30;-51
1679668771.344362271;2023-03-24 14:39:31;-72
1679668771.816194660;2023-03-24 14:39:31;-51
1679668771.835586771;2023-03-24 14:39:31;-51
1679668772.519235085;2023-03-24 14:39:32;-51
1679668773.377511585;2023-03-24 14:39:33;-48
1679668773.399990640;2023-03-24 14:39:33;-48
1679668773.738744881;2023-03-24 14:39:33;-47
1679668773.758755455;2023-03-24 14:39:33;-46
1679668777.503754045;2023-03-24 14:39:37;-74
1679668777.523426193;2023-03-24 14:39:37;-51
1679668778.253118341;2023-03-24 14:39:38;-52
1679668778.272709360;2023-03-24 14:39:38;-49
1679668778.751083841;2023-03-24 14:39:38;-51
1679668778.772495193;2023-03-24 14:39:38;-49
1679668779.415345877;2023-03-24 14:39:39;-85
1679668779.896607822;2023-03-24 14:39:39;-51
1679668780.576269154;2023-03-24 14:39:40;-52
1679668780.648894580;2023-03-24 14:39:40;-51
1679668780.717295877;2023-03-24 14:39:40;-56
1679668780.736767395;2023-03-24 14:39:40;-56
1679668781.971745431;2023-03-24 14:39:41;-52
1679668781.992561450;2023-03-24 14:39:41;-51
1679668782.423960339;2023-03-24 14:39:42;-57
1679668782.468836616;2023-03-24 14:39:42;-53
1679668782.490306320;2023-03-24 14:39:42;-53
1679668783.098852857;2023-03-24 14:39:43;-49
1679668783.768237690;2023-03-24 14:39:43;-47
1679668786.867975447;2023-03-24 14:39:46;-51
1679668787.702965724;2023-03-24 14:39:47;-51
1679668787.966297983;2023-03-24 14:39:47;-51
1679668788.611772909;2023-03-24 14:39:48;-51
1679668788.784423390;2023-03-24 14:39:48;-51
1679668789.416381020;2023-03-24 14:39:49;-51
1679668789.600115260;2023-03-24 14:39:49;-52
1679668789.619574390;2023-03-24 14:39:49;-49
1679668790.245083593;2023-03-24 14:39:50;-51
1679668790.405136204;2023-03-24 14:39:50;-48
1679668791.084400111;2023-03-24 14:39:51;-53
1679668791.104148222;2023-03-24 14:39:51;-53
1679668791.844919777;2023-03-24 14:39:51;-51
1679668791.931162407;2023-03-24 14:39:51;-56
1679668791.974909481;2023-03-24 14:39:51;-56
1679668791.994238166;2023-03-24 14:39:51;-56
1679668793.039366777;2023-03-24 14:39:53;-51
1679668793.058792925;2023-03-24 14:39:53;-53
1679668793.446736388;2023-03-24 14:39:53;-46
1679668793.660196221;2023-03-24 14:39:53;-51
1679668793.680572221;2023-03-24 14:39:53;-51
1679668797.010399774;2023-03-24 14:39:57;-51
1679668797.360198774;2023-03-24 14:39:57;-51
1679668797.466190274;2023-03-24 14:39:57;-51
1679668797.531203348;2023-03-24 14:39:57;-56
1679668798.733951755;2023-03-24 14:39:58;-50
1679668800.959016828;2023-03-24 14:40:00;-52
1679668801.356014012;2023-03-24 14:40:01;-51
1679668801.764074401;2023-03-24 14:40:01;-51
1679668802.034314956;2023-03-24 14:40:02;-54
1679668802.056493956;2023-03-24 14:40:02;-54
1679668802.454349160;2023-03-24 14:40:02;-49
1679668802.736489104;2023-03-24 14:40:02;-47
1679668802.756175086;2023-03-24 14:40:02;-46
1679668806.213898417;2023-03-24 14:40:06;-52
1679668807.760387342;2023-03-24 14:40:07;-51
1679668807.781511749;2023-03-24 14:40:07;-51
1679668808.687591712;2023-03-24 14:40:08;-52
1679668808.710037212;2023-03-24 14:40:08;-51
1679668808.752564490;2023-03-24 14:40:08;-56
1679668810.305305415;2023-03-24 14:40:10;-52
1679668810.704367951;2023-03-24 14:40:10;-52
1679668811.141048340;2023-03-24 14:40:11;-52
1679668811.162837210;2023-03-24 14:40:11;-51
1679668811.787902599;2023-03-24 14:40:11;-49
1679668812.227857876;2023-03-24 14:40:12;-53
1679668812.510901487;2023-03-24 14:40:12;-47
1679668812.885384932;2023-03-24 14:40:12;-51
1679668812.905678969;2023-03-24 14:40:12;-51
1679668817.956704725;2023-03-24 14:40:17;-51
1679668818.206628595;2023-03-24 14:40:18;-49
1679668818.226087354;2023-03-24 14:40:18;-49
1679668819.425974557;2023-03-24 14:40:19;-51
1679668819.810391372;2023-03-24 14:40:19;-52
1679668819.863901483;2023-03-24 14:40:19;-49
1679668819.908908538;2023-03-24 14:40:19;-51
1679668819.952638261;2023-03-24 14:40:19;-56
1679668820.583924594;2023-03-24 14:40:20;-51
1679668821.088272204;2023-03-24 14:40:21;-57
1679668821.484339056;2023-03-24 14:40:21;-49
1679668821.973322630;2023-03-24 14:40:21;-73
1679668822.237957778;2023-03-24 14:40:22;-51
1679668826.595479960;2023-03-24 14:40:26;-51
1679668826.956575256;2023-03-24 14:40:26;-51
1679668828.549274126;2023-03-24 14:40:28;-51
1679668828.820339811;2023-03-24 14:40:28;-51
1679668829.495250662;2023-03-24 14:40:29;-52
1679668829.539029533;2023-03-24 14:40:29;-56
1679668829.558357033;2023-03-24 14:40:29;-56
1679668830.456750069;2023-03-24 14:40:30;-51
1679668831.020764236;2023-03-24 14:40:31;-57
1679668831.386768495;2023-03-24 14:40:31;-48
1679668831.406726309;2023-03-24 14:40:31;-49
1679668831.769228717;2023-03-24 14:40:31;-51
1679668836.185422603;2023-03-24 14:40:36;-51
1679668836.687796436;2023-03-24 14:40:36;-51
1679668837.290566065;2023-03-24 14:40:37;-51
1679668837.320604343;2023-03-24 14:40:37;-70
1679668837.855573343;2023-03-24 14:40:37;-51
1679668838.554356250;2023-03-24 14:40:38;-51
1679668838.574297638;2023-03-24 14:40:38;-52
1679668839.073247546;2023-03-24 14:40:39;-52
1679668839.094338860;2023-03-24 14:40:39;-52
1679668839.744308378;2023-03-24 14:40:39;-51
1679668839.764660267;2023-03-24 14:40:39;-52
1679668840.671599656;2023-03-24 14:40:40;-56
1679668840.716605730;2023-03-24 14:40:40;-55
1679668840.779714378;2023-03-24 14:40:40;-50
1679668840.849191507;2023-03-24 14:40:40;-49
1679668840.914097970;2023-03-24 14:40:40;17
1679668840.935355674;2023-03-24 14:40:40;17
1679668840.954664822;2023-03-24 14:40:40;17
1679668841.378304711;2023-03-24 14:40:41;17
1679668841.871189211;2023-03-24 14:40:41;-46
1679668845.628936356;2023-03-24 14:40:45;-51
1679668845.650629190;2023-03-24 14:40:45;-51
1679668845.921125727;2023-03-24 14:40:45;-49
1679668846.235632078;2023-03-24 14:40:46;-51
1679668846.280462263;2023-03-24 14:40:46;-51
1679668846.343680060;2023-03-24 14:40:46;-56
1679668847.590861911;2023-03-24 14:40:47;-51
1679668847.612447244;2023-03-24 14:40:47;-49
1679668848.311888410;2023-03-24 14:40:48;-51
1679668848.332426188;2023-03-24 14:40:48;-51
1679668848.474479058;2023-03-24 14:40:48;-49
1679668848.503152540;2023-03-24 14:40:48;-49
1679668849.146904799;2023-03-24 14:40:49;-51
1679668849.971908761;2023-03-24 14:40:49;-51
1679668850.435719668;2023-03-24 14:40:50;-53
1679668851.240749853;2023-03-24 14:40:51;-53
1679668851.260407705;2023-03-24 14:40:51;-53
1679668851.528266242;2023-03-24 14:40:51;-51
1679668900.681486694;2023-03-24 14:41:40;-52
1679668900.725201879;2023-03-24 14:41:40;-51
1679668900.769650564;2023-03-24 14:41:40;-56
1679668901.473647508;2023-03-24 14:41:41;-51
1679668901.494065082;2023-03-24 14:41:41;-51
1679668902.443725767;2023-03-24 14:41:42;-51
1679668902.463062452;2023-03-24 14:41:42;-50
1679668902.716044378;2023-03-24 14:41:42;-49
1679668903.916101099;2023-03-24 14:41:43;-49
1679668903.937353192;2023-03-24 14:41:43;-49
1679668905.021184747;2023-03-24 14:41:45;-49
1679668905.153687802;2023-03-24 14:41:45;-48
1679668905.176178988;2023-03-24 14:41:45;-49
1679668905.416809062;2023-03-24 14:41:45;-51
1679668910.065047466;2023-03-24 14:41:50;-51
1679668910.264761781;2023-03-24 14:41:50;-49
1679668910.851451169;2023-03-24 14:41:50;-52
1679668911.946143539;2023-03-24 14:41:51;-56
1679668912.624187020;2023-03-24 14:41:52;-51
1679668914.377539038;2023-03-24 14:41:54;-53
1679668914.397346352;2023-03-24 14:41:54;-53
1679668914.608753075;2023-03-24 14:41:54;-48
1679668957.596680290;2023-03-24 14:42:37;-51
1679668958.594650474;2023-03-24 14:42:38;-51
1679668958.729220067;2023-03-24 14:42:38;-51
1679668959.734185455;2023-03-24 14:42:39;-50
1679668959.754342733;2023-03-24 14:42:39;-51
1679668959.833278103;2023-03-24 14:42:39;-49
1679668959.858254751;2023-03-24 14:42:39;-76
1679668960.687796269;2023-03-24 14:42:40;-51
1679668962.254972046;2023-03-24 14:42:42;-53
1679668962.741724916;2023-03-24 14:42:42;-53
1679668962.761368435;2023-03-24 14:42:42;-54
1679668964.198921378;2023-03-24 14:42:44;-51
1679668964.219279026;2023-03-24 14:42:44;-51
1679668967.214760117;2023-03-24 14:42:47;-53
1679668967.236786099;2023-03-24 14:42:47;-53
1679668967.281771988;2023-03-24 14:42:47;-51
1679668968.229468950;2023-03-24 14:42:48;-52
1679668968.366796691;2023-03-24 14:42:48;-51
1679668969.151801764;2023-03-24 14:42:49;-52
1679668969.172158801;2023-03-24 14:42:49;-51
1679668969.875627301;2023-03-24 14:42:49;-51
1679668969.896103338;2023-03-24 14:42:49;-50
1679668970.898329245;2023-03-24 14:42:50;-51
1679668971.100533171;2023-03-24 14:42:51;-49
1679668971.120025800;2023-03-24 14:42:51;-49
1679668971.874406559;2023-03-24 14:42:51;-51
1679668973.026919299;2023-03-24 14:42:53;-53
1679668973.046538429;2023-03-24 14:42:53;-53
1679668973.418082243;2023-03-24 14:42:53;-47
1679668973.437401169;2023-03-24 14:42:53;-46
1679668973.505630206;2023-03-24 14:42:53;-47
1679668973.525211206;2023-03-24 14:42:53;-47
1679668977.245619834;2023-03-24 14:42:57;-51
1679668977.264951908;2023-03-24 14:42:57;-51
1679668977.585399093;2023-03-24 14:42:57;-52
1679668978.805625722;2023-03-24 14:42:58;-51
1679668979.816895776;2023-03-24 14:42:59;-52
1679668979.979746443;2023-03-24 14:42:59;-50
1679668980.640106924;2023-03-24 14:43:00;-52
1679668980.791186794;2023-03-24 14:43:00;-52
1679668981.459769498;2023-03-24 14:43:01;-52
1679668981.481912275;2023-03-24 14:43:01;-49
1679668981.587673479;2023-03-24 14:43:01;-50
1679668982.542541330;2023-03-24 14:43:02;-49
1679668982.562216645;2023-03-24 14:43:02;17
1679668982.685804441;2023-03-24 14:43:02;-49
1679668986.536360143;2023-03-24 14:43:06;-52
1679668986.631114587;2023-03-24 14:43:06;-50
1679668986.649415106;2023-03-24 14:43:06;-52
1679668987.333573402;2023-03-24 14:43:07;-51
1679668987.460748105;2023-03-24 14:43:07;-50
1679668988.145769234;2023-03-24 14:43:08;-53
1679668988.295719938;2023-03-24 14:43:08;-51
1679668988.763346290;2023-03-24 14:43:08;-51
1679668988.807984771;2023-03-24 14:43:08;-52
1679668988.851783049;2023-03-24 14:43:08;-56
1679668989.934488696;2023-03-24 14:43:09;-49
1679668989.953815882;2023-03-24 14:43:09;-50
1679668990.859529455;2023-03-24 14:43:10;-52
1679668991.567282732;2023-03-24 14:43:11;-80
1679668991.661252955;2023-03-24 14:43:11;-52
1679668991.845813677;2023-03-24 14:43:11;-54
1679668991.865819214;2023-03-24 14:43:11;-54
1679668992.614879824;2023-03-24 14:43:12;-53
1679668992.633464861;2023-03-24 14:43:12;17
1679668992.889530102;2023-03-24 14:43:12;-51
1679668992.909320065;2023-03-24 14:43:12;-51
1679668996.830876081;2023-03-24 14:43:16;-49
1679668997.534612599;2023-03-24 14:43:17;-52
1679668997.670186136;2023-03-24 14:43:17;-52
1679668998.321309284;2023-03-24 14:43:18;-51
1679668998.433639951;2023-03-24 14:43:18;-50
1679668998.453503080;2023-03-24 14:43:18;-44
1679668999.918987431;2023-03-24 14:43:19;-51
1679669002.088398634;2023-03-24 14:43:22;-49
1679669002.108687171;2023-03-24 14:43:22;-49
1679669002.529651818;2023-03-24 14:43:22;-47
1679669002.549010022;2023-03-24 14:43:22;-47
1679669007.103972742;2023-03-24 14:43:27;-54
1679669007.254263205;2023-03-24 14:43:27;-51
1679669007.274921297;2023-03-24 14:43:27;-49
1679669007.956192445;2023-03-24 14:43:27;-51
1679669007.977188297;2023-03-24 14:43:27;-52
1679669008.067281723;2023-03-24 14:43:28;-50
1679669008.784705037;2023-03-24 14:43:28;-51
1679669008.855936148;2023-03-24 14:43:28;-51
1679669009.503297333;2023-03-24 14:43:29;-53
1679669010.348521351;2023-03-24 14:43:30;-51
1679669010.544670888;2023-03-24 14:43:30;-51
1679669011.860992017;2023-03-24 14:43:31;-49
1679669011.883507035;2023-03-24 14:43:31;-49
1679669012.057284350;2023-03-24 14:43:32;-53
1679669012.247305053;2023-03-24 14:43:32;-47
1679669012.445981646;2023-03-24 14:43:32;-47
1679669012.466266850;2023-03-24 14:43:32;-47
1679669016.183648236;2023-03-24 14:43:36;-52
1679669017.034804273;2023-03-24 14:43:37;-51
1679669017.343203810;2023-03-24 14:43:37;-49
1679669018.546093605;2023-03-24 14:43:38;-52
1679669019.442707994;2023-03-24 14:43:39;-51
1679669019.674855568;2023-03-24 14:43:39;-51
1679669019.694440030;2023-03-24 14:43:39;-49
1679669020.635804511;2023-03-24 14:43:40;-50
1679669020.698951363;2023-03-24 14:43:40;-50
1679669020.767070808;2023-03-24 14:43:40;-55
1679669026.287133897;2023-03-24 14:43:46;-51
1679669026.309619897;2023-03-24 14:43:46;-51
1679669026.328946138;2023-03-24 14:43:46;-52
1679669027.567802711;2023-03-24 14:43:47;-52
1679669027.588622711;2023-03-24 14:43:47;-51
1679669028.594686636;2023-03-24 14:43:48;-51
1679669028.692191710;2023-03-24 14:43:48;-52
1679669029.544197710;2023-03-24 14:43:49;-51
1679669031.297435857;2023-03-24 14:43:51;-52
1679669031.316923690;2023-03-24 14:43:51;-53
1679669031.583657634;2023-03-24 14:43:51;-47
1679669031.723651005;2023-03-24 14:43:51;-46
1679669035.316403077;2023-03-24 14:43:55;-51
1679669036.254980798;2023-03-24 14:43:56;-51
1679669036.389974743;2023-03-24 14:43:56;-52
1679669037.070428668;2023-03-24 14:43:57;-53
1679669037.206009483;2023-03-24 14:43:57;-51
1679669037.538864149;2023-03-24 14:43:57;-51
1679669037.624777927;2023-03-24 14:43:57;-78
1679669038.731523686;2023-03-24 14:43:58;-52
1679669038.751025815;2023-03-24 14:43:58;-51
1679669039.059013908;2023-03-24 14:43:59;-49
1679669040.701266907;2023-03-24 14:44:00;-48
1679669040.858781944;2023-03-24 14:44:00;17
1679669041.146597258;2023-03-24 14:44:01;-51
1679669044.646046830;2023-03-24 14:44:04;-51
1679669044.843790719;2023-03-24 14:44:04;-50
1679669044.864254719;2023-03-24 14:44:04;-51
1679669046.664874996;2023-03-24 14:44:06;-49
1679669046.690446440;2023-03-24 14:44:06;-48
1679669047.465860199;2023-03-24 14:44:07;-51
1679669048.131152921;2023-03-24 14:44:08;-53
1679669048.152580902;2023-03-24 14:44:08;-52
1679669048.284200550;2023-03-24 14:44:08;-51
1679669048.766647217;2023-03-24 14:44:08;-51
1679669048.813632309;2023-03-24 14:44:08;-52
1679669048.832959346;2023-03-24 14:44:08;-52
1679669048.857331735;2023-03-24 14:44:08;-56
1679669048.876707828;2023-03-24 14:44:08;-56
1679669049.825601438;2023-03-24 14:44:09;-52
1679669050.200158160;2023-03-24 14:44:10;-49
1679669050.220298531;2023-03-24 14:44:10;17
1679669050.342676346;2023-03-24 14:44:10;-49
1679669050.362574216;2023-03-24 14:44:10;17
1679669051.392618178;2023-03-24 14:44:11;-47
1679669054.472623343;2023-03-24 14:44:14;-56
1679669055.813976916;2023-03-24 14:44:15;-51
1679669055.851672898;2023-03-24 14:44:15;-50
1679669055.871418546;2023-03-24 14:44:15;-49
1679669056.753973231;2023-03-24 14:44:16;-52
1679669056.773391305;2023-03-24 14:44:16;-51
1679669057.625301008;2023-03-24 14:44:17;-51
1679669058.376476859;2023-03-24 14:44:18;-51
1679669059.074736711;2023-03-24 14:44:19;-51
1679669059.096464007;2023-03-24 14:44:19;-52
1679669059.150562285;2023-03-24 14:44:19;-49
1679669060.200234599;2023-03-24 14:44:20;-49
1679669060.220593247;2023-03-24 14:44:20;-49
1679669060.386473099;2023-03-24 14:44:20;-53
1679669060.405796173;2023-03-24 14:44:20;-53
1679669060.613492302;2023-03-24 14:44:20;-47
1679669060.760199228;2023-03-24 14:44:20;-46
1679669060.780486321;2023-03-24 14:44:20;-46
1679669064.554341800;2023-03-24 14:44:24;-51
1679669065.529647818;2023-03-24 14:44:25;-48
1679669084.191383066;2023-03-24 14:44:44;-51
1679669084.211830973;2023-03-24 14:44:44;-49
1679669084.684205140;2023-03-24 14:44:44;-53
1679669084.703587307;2023-03-24 14:44:44;-53
1679669085.618302676;2023-03-24 14:44:45;-47
1679669085.859241047;2023-03-24 14:44:45;-51
1679669089.204805841;2023-03-24 14:44:49;-51
1679669089.227402063;2023-03-24 14:44:49;-52
1679669089.568107655;2023-03-24 14:44:49;-51
1679669090.329130618;2023-03-24 14:44:50;-51
1679669091.855414136;2023-03-24 14:44:51;-52
1679669091.921523987;2023-03-24 14:44:51;-56
1679669092.665501580;2023-03-24 14:44:52;-51
1679669092.685699468;2023-03-24 14:44:52;-48
1679669093.601854542;2023-03-24 14:44:53;-51
1679669094.663014467;2023-03-24 14:44:54;-48
1679669095.331805356;2023-03-24 14:44:55;-46
1679669095.350532763;2023-03-24 14:44:55;-46
1679669099.367313298;2023-03-24 14:44:59;-51
1679669100.195629223;2023-03-24 14:45:00;-51
1679669100.216868612;2023-03-24 14:45:00;-51
1679669101.665580593;2023-03-24 14:45:01;-51
1679669101.685750593;2023-03-24 14:45:01;-49
1679669101.916882463;2023-03-24 14:45:01;-49
1679669101.940637981;2023-03-24 14:45:01;-49
1679669103.089256666;2023-03-24 14:45:03;-51
1679669103.108612055;2023-03-24 14:45:03;-51
1679669103.132872073;2023-03-24 14:45:03;-52
1679669103.176640796;2023-03-24 14:45:03;-56
1679669103.877579591;2023-03-24 14:45:03;-72
1679669104.253029054;2023-03-24 14:45:04;-49
1679669104.768158943;2023-03-24 14:45:04;17
1679669104.787773424;2023-03-24 14:45:04;17
1679669105.096866257;2023-03-24 14:45:05;-48
1679669108.740422959;2023-03-24 14:45:08;-51
1679669108.784191588;2023-03-24 14:45:08;-56
1679669108.803661570;2023-03-24 14:45:08;-56
1679669110.075725865;2023-03-24 14:45:10;-53
1679669110.234867514;2023-03-24 14:45:10;-51
1679669110.976929587;2023-03-24 14:45:10;-51
1679669111.962532587;2023-03-24 14:45:11;-48
1679669113.474015123;2023-03-24 14:45:13;-51
1679669113.495852086;2023-03-24 14:45:13;-51
1679669113.594857771;2023-03-24 14:45:13;-49
1679669114.711837233;2023-03-24 14:45:14;-46
1679669114.731195252;2023-03-24 14:45:14;-46
1679669114.755514807;2023-03-24 14:45:14;-47
1679669114.863002233;2023-03-24 14:45:14;-70
1679669118.104810213;2023-03-24 14:45:18;-49
1679669118.125745083;2023-03-24 14:45:18;-49
1679669118.823884120;2023-03-24 14:45:18;-51
1679669118.947210138;2023-03-24 14:45:18;-52
1679669119.785845915;2023-03-24 14:45:19;-51
1679669119.958050952;2023-03-24 14:45:19;-51
1679669120.001782860;2023-03-24 14:45:20;-52
1679669120.065539971;2023-03-24 14:45:20;-56
1679669121.504541951;2023-03-24 14:45:21;-52
1679669121.579588192;2023-03-24 14:45:21;-50
1679669121.599947710;2023-03-24 14:45:21;-50
1679669122.317369247;2023-03-24 14:45:22;-51
1679669124.080690968;2023-03-24 14:45:24;-48
1679669142.987842846;2023-03-24 14:45:42;-57
1679669143.011460031;2023-03-24 14:45:43;-56