Timestamp;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
Wed Jan 25 16:56:55 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:56:59 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:00 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:01 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:04 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:05 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:06 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:07 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:09 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:11 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:13 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:14 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:15 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:16 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:18 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:20 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:24 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:25 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:26 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:27 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:30 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:32 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:35 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:36 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:38 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:40 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:42 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:43 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:45 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:46 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:47 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:48 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:50 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:52 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:54 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:55 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:58 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:57:59 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:03 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:04 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:05 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:08 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:09 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:10 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:12 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:14 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:15 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:16 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:19 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:20 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:21 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:22 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:24 2023;-78;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:25 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:26 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:27 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:34 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:35 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:36 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:37 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:39 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:40 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:42 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:44 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:45 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:46 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:48 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:50 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:51 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:52 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:53 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:55 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:58 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:58:59 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:03 2023;-79;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:04 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:05 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:06 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:07 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:08 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:09 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:13 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:14 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:15 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:16 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:17 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:18 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:20 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:21 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:22 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:24 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:26 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:27 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:28 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:29 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:31 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:32 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:35 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:37 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:39 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:40 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:41 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:42 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:43 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:44 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:48 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:49 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:51 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:52 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:53 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 16:59:55 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:00 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:01 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:02 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:05 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:06 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:08 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:09 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:10 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:13 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:14 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:16 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:18 2023;-83;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:19 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:20 2023;-80;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:21 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:22 2023;-79;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:24 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:26 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:27 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:28 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:30 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:31 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:33 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:34 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:36 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:37 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:38 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:39 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:43 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:48 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:49 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:50 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:52 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:54 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:55 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:00:56 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:01 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:02 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:05 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:08 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:10 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:15 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:17 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:19 2023;-78;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:20 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:23 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:24 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:25 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:26 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:27 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:28 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:29 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:31 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:32 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:33 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:35 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:36 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:37 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:38 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:40 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:41 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:42 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:44 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:45 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:46 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:50 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:53 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:57 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:01:58 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:00 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:01 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:02 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:04 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:05 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:06 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:08 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:09 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:10 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:13 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:14 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:15 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:17 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:18 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:19 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:22 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:23 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:24 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:26 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:28 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:29 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:30 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:31 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:32 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:33 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:37 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:38 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:40 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:41 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:44 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:45 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:46 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:47 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:48 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:49 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:52 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:54 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:55 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:56 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:57 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:02:58 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:00 2023;-77;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:02 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:03 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:04 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:06 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:07 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:08 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:09 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:11 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:15 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:16 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:18 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:19 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:20 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:21 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:22 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:23 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:24 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:25 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:27 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:28 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:29 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:30 2023;-70;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:31 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:33 2023;-74;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:34 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:36 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:37 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:39 2023;-76;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:41 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:42 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:43 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:44 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:47 2023;-75;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:50 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:51 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:52 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:54 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:56 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:57 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:03:58 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:01 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:02 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:03 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:04 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:05 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:06 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:07 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:10 2023;-73;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:11 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:12 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:16 2023;-71;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:18 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:19 2023;-72;-10.55, -7.5;0, 0;12.944
Wed Jan 25 17:04:21 2023;-71;-10.55, -7.5;0, 0;12.944
