TIMESTAMP;DATA_ISO;Rx Power [dBm];Relative Coordinates [m];Target Coordinates [m];Distance Target - Anchor [m]
1678965499.788515139;2023-03-16 11:18:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965499.832295805;2023-03-16 11:18:19;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965499.851649472;2023-03-16 11:18:19;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965499.895319731;2023-03-16 11:18:19;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965500.639669527;2023-03-16 11:18:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965500.913492731;2023-03-16 11:18:20;-64;-16.4, -7.5;4.6, 0;22.29910312
1678965500.935459897;2023-03-16 11:18:20;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965501.949019119;2023-03-16 11:18:21;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965501.969972137;2023-03-16 11:18:21;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965524.809133235;2023-03-16 11:18:44;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965524.829575864;2023-03-16 11:18:44;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965531.846273434;2023-03-16 11:18:51;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965531.890016138;2023-03-16 11:18:51;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965532.750339897;2023-03-16 11:18:52;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965532.769071082;2023-03-16 11:18:52;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965533.761593192;2023-03-16 11:18:53;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965534.258335266;2023-03-16 11:18:54;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965535.329790710;2023-03-16 11:18:55;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965535.351541840;2023-03-16 11:18:55;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965535.959794821;2023-03-16 11:18:55;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965535.979393876;2023-03-16 11:18:55;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965536.459084580;2023-03-16 11:18:56;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965536.479064339;2023-03-16 11:18:56;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965537.659444079;2023-03-16 11:18:57;-75;-16.4, -7.5;4.6, 0;22.29910312
1678965537.767610801;2023-03-16 11:18:57;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965537.792563005;2023-03-16 11:18:57;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965537.880049116;2023-03-16 11:18:57;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965537.902544153;2023-03-16 11:18:57;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965537.923838690;2023-03-16 11:18:57;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965541.285701743;2023-03-16 11:19:01;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965541.953215762;2023-03-16 11:19:01;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965542.410406372;2023-03-16 11:19:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965542.430358021;2023-03-16 11:19:02;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965542.980167798;2023-03-16 11:19:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965542.999511483;2023-03-16 11:19:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965543.023875687;2023-03-16 11:19:03;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965543.043316094;2023-03-16 11:19:03;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965543.067660354;2023-03-16 11:19:03;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965544.557914093;2023-03-16 11:19:04;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965544.577344353;2023-03-16 11:19:04;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965545.769176926;2023-03-16 11:19:05;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965545.788497278;2023-03-16 11:19:05;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965546.802939425;2023-03-16 11:19:06;17;-16.4, -7.5;4.6, 0;22.29910312
1678965547.170432296;2023-03-16 11:19:07;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965547.420488166;2023-03-16 11:19:07;-73;-16.4, -7.5;4.6, 0;22.29910312
1678965547.845483017;2023-03-16 11:19:07;-75;-16.4, -7.5;4.6, 0;22.29910312
1678965547.865667999;2023-03-16 11:19:07;-77;-16.4, -7.5;4.6, 0;22.29910312
1678965552.339632348;2023-03-16 11:19:12;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965552.358992329;2023-03-16 11:19:12;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965552.973565274;2023-03-16 11:19:12;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965552.995363403;2023-03-16 11:19:12;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965553.406478051;2023-03-16 11:19:13;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965553.870909143;2023-03-16 11:19:13;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965554.183457847;2023-03-16 11:19:14;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965555.606744513;2023-03-16 11:19:15;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965556.990521327;2023-03-16 11:19:16;-45;-16.4, -7.5;4.6, 0;22.29910312
1678965560.937925713;2023-03-16 11:19:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965560.959281954;2023-03-16 11:19:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965561.625603065;2023-03-16 11:19:21;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965561.645566528;2023-03-16 11:19:21;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965562.055354861;2023-03-16 11:19:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965562.490380416;2023-03-16 11:19:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965562.839193101;2023-03-16 11:19:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965562.860944897;2023-03-16 11:19:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965563.296867564;2023-03-16 11:19:23;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965575.449966168;2023-03-16 11:19:35;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965591.815635010;2023-03-16 11:19:51;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965591.859300436;2023-03-16 11:19:51;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965591.879744584;2023-03-16 11:19:51;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965591.923010176;2023-03-16 11:19:51;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965600.041143857;2023-03-16 11:20:00;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965600.389645116;2023-03-16 11:20:00;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965601.345028485;2023-03-16 11:20:01;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965601.363353782;2023-03-16 11:20:01;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965601.529366948;2023-03-16 11:20:01;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965602.479667596;2023-03-16 11:20:02;-84;-16.4, -7.5;4.6, 0;22.29910312
1678965602.498997022;2023-03-16 11:20:02;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965602.649645596;2023-03-16 11:20:02;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965602.668942966;2023-03-16 11:20:02;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965602.988477873;2023-03-16 11:20:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965603.033374262;2023-03-16 11:20:03;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965603.078167966;2023-03-16 11:20:03;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965603.623540410;2023-03-16 11:20:03;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965603.645926836;2023-03-16 11:20:03;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965605.055913465;2023-03-16 11:20:05;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965606.197759575;2023-03-16 11:20:06;-75;-16.4, -7.5;4.6, 0;22.29910312
1678965609.658450629;2023-03-16 11:20:09;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965610.119818628;2023-03-16 11:20:10;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965611.023932961;2023-03-16 11:20:11;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965611.611615387;2023-03-16 11:20:11;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965612.319249164;2023-03-16 11:20:12;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965612.340678794;2023-03-16 11:20:12;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965613.589275145;2023-03-16 11:20:13;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965613.610990163;2023-03-16 11:20:13;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965614.044919941;2023-03-16 11:20:14;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965614.064186663;2023-03-16 11:20:14;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965614.230718478;2023-03-16 11:20:14;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965614.253251015;2023-03-16 11:20:14;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965614.315097200;2023-03-16 11:20:14;-63;-16.4, -7.5;4.6, 0;22.29910312
1678965615.042255681;2023-03-16 11:20:15;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965615.065368959;2023-03-16 11:20:15;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965619.421172549;2023-03-16 11:20:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965619.443557141;2023-03-16 11:20:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965619.564786123;2023-03-16 11:20:19;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965619.587340789;2023-03-16 11:20:19;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965619.821134419;2023-03-16 11:20:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965619.864576586;2023-03-16 11:20:19;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965619.909566771;2023-03-16 11:20:19;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965621.099257585;2023-03-16 11:20:21;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965621.215383344;2023-03-16 11:20:21;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965621.237694325;2023-03-16 11:20:21;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965621.920346677;2023-03-16 11:20:21;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965622.043784566;2023-03-16 11:20:22;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965622.066186232;2023-03-16 11:20:22;-63;-16.4, -7.5;4.6, 0;22.29910312
1678965622.758794047;2023-03-16 11:20:22;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965622.878643824;2023-03-16 11:20:22;-63;-16.4, -7.5;4.6, 0;22.29910312
1678965622.897957695;2023-03-16 11:20:22;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965623.863426009;2023-03-16 11:20:23;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965624.858064453;2023-03-16 11:20:24;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965624.966123453;2023-03-16 11:20:24;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965625.132084138;2023-03-16 11:20:25;-77;-16.4, -7.5;4.6, 0;22.29910312
1678965625.242352712;2023-03-16 11:20:25;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965628.871111858;2023-03-16 11:20:28;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965628.979880839;2023-03-16 11:20:28;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965629.681267635;2023-03-16 11:20:29;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965629.699596357;2023-03-16 11:20:29;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965629.775407506;2023-03-16 11:20:29;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965629.797197857;2023-03-16 11:20:29;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965630.479905116;2023-03-16 11:20:30;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965630.500220672;2023-03-16 11:20:30;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965630.611143949;2023-03-16 11:20:30;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965630.630502116;2023-03-16 11:20:30;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965631.095914486;2023-03-16 11:20:31;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965631.139666023;2023-03-16 11:20:31;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965632.988170004;2023-03-16 11:20:32;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965633.009944300;2023-03-16 11:20:33;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965633.654903744;2023-03-16 11:20:33;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965633.899049299;2023-03-16 11:20:33;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965639.665582037;2023-03-16 11:20:39;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965639.709125018;2023-03-16 11:20:39;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965640.628150129;2023-03-16 11:20:40;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965640.668698240;2023-03-16 11:20:40;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965640.678382851;2023-03-16 11:20:40;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965643.038461331;2023-03-16 11:20:43;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965643.083454294;2023-03-16 11:20:43;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965643.150866275;2023-03-16 11:20:43;-64;-16.4, -7.5;4.6, 0;22.29910312
1678965643.177436423;2023-03-16 11:20:43;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965649.866721197;2023-03-16 11:20:49;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965653.586993380;2023-03-16 11:20:53;-70;-16.4, -7.5;4.6, 0;22.29910312
1678965653.607980584;2023-03-16 11:20:53;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965659.453130784;2023-03-16 11:20:59;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965659.478952266;2023-03-16 11:20:59;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965659.740713062;2023-03-16 11:20:59;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965659.761484173;2023-03-16 11:20:59;-64;-16.4, -7.5;4.6, 0;22.29910312
1678965660.625542506;2023-03-16 11:21:00;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965662.018191597;2023-03-16 11:21:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965662.038905449;2023-03-16 11:21:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965663.123791597;2023-03-16 11:21:03;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965663.231505023;2023-03-16 11:21:03;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965663.646152726;2023-03-16 11:21:03;17;-16.4, -7.5;4.6, 0;22.29910312
1678965664.020188281;2023-03-16 11:21:04;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965667.653993668;2023-03-16 11:21:07;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965667.673608020;2023-03-16 11:21:07;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965667.770232001;2023-03-16 11:21:07;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965667.789909613;2023-03-16 11:21:07;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965668.469286223;2023-03-16 11:21:08;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965668.492106649;2023-03-16 11:21:08;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965668.600237742;2023-03-16 11:21:08;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965668.620683464;2023-03-16 11:21:08;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965668.653780205;2023-03-16 11:21:08;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965668.697517575;2023-03-16 11:21:08;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965668.716877390;2023-03-16 11:21:08;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965668.742504464;2023-03-16 11:21:08;-70;-16.4, -7.5;4.6, 0;22.29910312
1678965668.761894297;2023-03-16 11:21:08;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965673.281957943;2023-03-16 11:21:13;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965673.303741665;2023-03-16 11:21:13;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965673.485467591;2023-03-16 11:21:13;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965673.770790239;2023-03-16 11:21:13;-79;-16.4, -7.5;4.6, 0;22.29910312
1678965677.359077829;2023-03-16 11:21:17;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965677.378417199;2023-03-16 11:21:17;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965677.498932625;2023-03-16 11:21:17;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965678.169341199;2023-03-16 11:21:18;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965678.308302680;2023-03-16 11:21:18;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965678.329078347;2023-03-16 11:21:18;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.001564624;2023-03-16 11:21:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.130668495;2023-03-16 11:21:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.825001420;2023-03-16 11:21:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.846599420;2023-03-16 11:21:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.885098920;2023-03-16 11:21:19;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965679.928559513;2023-03-16 11:21:19;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965679.991923846;2023-03-16 11:21:19;-70;-16.4, -7.5;4.6, 0;22.29910312
1678965680.619743216;2023-03-16 11:21:20;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965680.638050234;2023-03-16 11:21:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965680.690328179;2023-03-16 11:21:20;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965681.641597938;2023-03-16 11:21:21;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965681.660972549;2023-03-16 11:21:21;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965682.400715122;2023-03-16 11:21:22;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965682.665397530;2023-03-16 11:21:22;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965682.685011622;2023-03-16 11:21:22;-71;-16.4, -7.5;4.6, 0;22.29910312
1678965687.866360767;2023-03-16 11:21:27;-70;-16.4, -7.5;4.6, 0;22.29910312
1678965721.298225729;2023-03-16 11:22:01;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965722.014583951;2023-03-16 11:22:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965722.034199747;2023-03-16 11:22:02;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965723.112993191;2023-03-16 11:22:03;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965723.156691098;2023-03-16 11:22:03;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965723.176020061;2023-03-16 11:22:03;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965724.340021134;2023-03-16 11:22:04;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965726.002057874;2023-03-16 11:22:06;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965726.962514040;2023-03-16 11:22:06;-74;-16.4, -7.5;4.6, 0;22.29910312
1678965727.190727577;2023-03-16 11:22:07;-73;-16.4, -7.5;4.6, 0;22.29910312
1678965727.211090892;2023-03-16 11:22:07;-75;-16.4, -7.5;4.6, 0;22.29910312
1678965727.290831762;2023-03-16 11:22:07;-72;-16.4, -7.5;4.6, 0;22.29910312
1678965732.691281352;2023-03-16 11:22:12;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965732.712743481;2023-03-16 11:22:12;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965733.592593147;2023-03-16 11:22:13;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965733.612954962;2023-03-16 11:22:13;-70;-16.4, -7.5;4.6, 0;22.29910312
1678965734.295554703;2023-03-16 11:22:14;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965734.363104869;2023-03-16 11:22:14;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965735.303978998;2023-03-16 11:22:15;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965735.468609646;2023-03-16 11:22:15;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965736.558483497;2023-03-16 11:22:16;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965740.249679532;2023-03-16 11:22:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965740.410942847;2023-03-16 11:22:20;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965740.429846940;2023-03-16 11:22:20;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965740.862460495;2023-03-16 11:22:20;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965740.908097976;2023-03-16 11:22:20;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965740.951889810;2023-03-16 11:22:20;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965741.538401420;2023-03-16 11:22:21;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965741.559851994;2023-03-16 11:22:21;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965742.405855327;2023-03-16 11:22:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965742.425623309;2023-03-16 11:22:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965742.664644735;2023-03-16 11:22:22;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965743.289283345;2023-03-16 11:22:23;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965743.461840808;2023-03-16 11:22:23;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965743.480734012;2023-03-16 11:22:23;-66;-16.4, -7.5;4.6, 0;22.29910312
1678965746.972851991;2023-03-16 11:22:26;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965746.990382751;2023-03-16 11:22:26;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965788.677347503;2023-03-16 11:23:08;-69;-16.4, -7.5;4.6, 0;22.29910312
1678965789.318847688;2023-03-16 11:23:09;-68;-16.4, -7.5;4.6, 0;22.29910312
1678965789.338139503;2023-03-16 11:23:09;-67;-16.4, -7.5;4.6, 0;22.29910312
1678965789.423842966;2023-03-16 11:23:09;-65;-16.4, -7.5;4.6, 0;22.29910312
1678965789.443335596;2023-03-16 11:23:09;-65;-16.4, -7.5;4.6, 0;22.29910312
